IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.110.88,2087,2087,true,SIN,Asia Pacific,Singapore,126,10.07
8.219.43.243,2087,2087,true,SIN,Asia Pacific,Singapore,173,10.07
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,28,10.07
47.245.113.75,2096,2096,true,SIN,Asia Pacific,Singapore,101,10.07
47.236.189.173,8443,8443,true,SIN,Asia Pacific,Singapore,207,10.06
8.222.155.242,2087,2087,true,SIN,Asia Pacific,Singapore,115,10.06
8.222.188.56,80,80,false,SIN,Asia Pacific,Singapore,13,10.06
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,130,10.06
47.236.145.180,2096,2096,true,SIN,Asia Pacific,Singapore,62,10.05
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,16,10.05
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,142,10.05
8.222.252.123,2087,2087,true,SIN,Asia Pacific,Singapore,134,10.05
8.222.210.182,2082,2082,false,SIN,Asia Pacific,Singapore,3,10.05
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,138,10.05
8.222.214.13,8080,8080,false,SIN,Asia Pacific,Singapore,15,10.05
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,89,10.05
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.05
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,121,10.05
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,9,10.05
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,140,10.04
47.236.173.200,2082,2082,false,SIN,Asia Pacific,Singapore,15,10.04
47.236.163.221,2095,2095,false,SIN,Asia Pacific,Singapore,12,10.04
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,12,10.04
47.245.94.144,8880,8880,false,SIN,Asia Pacific,Singapore,4,10.04
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,87,10.04
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,4,10.04
8.219.122.96,443,443,true,SIN,Asia Pacific,Singapore,124,10.04
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,29,10.04
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,90,10.04
47.236.17.165,2095,2095,false,SIN,Asia Pacific,Singapore,23,10.03
8.222.152.165,2086,2086,false,SIN,Asia Pacific,Singapore,22,10.03
47.245.80.142,2082,2082,false,SIN,Asia Pacific,Singapore,11,10.03
47.88.15.127,443,443,true,SJC,North America,San Jose,170,10.03
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,20,10.03
47.236.123.218,2095,2095,false,SIN,Asia Pacific,Singapore,10,10.02
47.236.166.84,2095,2095,false,SIN,Asia Pacific,Singapore,16,10.02
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,22,10.02
8.219.107.199,2083,2083,true,SIN,Asia Pacific,Singapore,165,10.02
47.236.11.68,2096,2096,true,SIN,Asia Pacific,Singapore,145,10.02
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,99,10.02
8.219.121.87,80,80,false,SIN,Asia Pacific,Singapore,12,10.01
47.236.175.189,80,80,false,SIN,Asia Pacific,Singapore,11,10.01
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,69,10.00
47.245.118.197,2096,2096,true,SIN,Asia Pacific,Singapore,44,10.00
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,126,10.00
47.236.195.137,2083,2083,true,SIN,Asia Pacific,Singapore,101,10.00
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.99
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,236,9.99
8.219.191.40,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.99
8.222.171.223,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.98
8.222.166.117,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.98
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,5,9.98
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,13,9.97
8.219.253.185,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.97
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,9.97
8.219.210.226,2095,2095,false,SIN,Asia Pacific,Singapore,73,9.97
47.236.7.246,2096,2096,true,SIN,Asia Pacific,Singapore,111,9.97
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.97
8.219.56.205,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.97
47.236.116.182,2053,2053,true,SIN,Asia Pacific,Singapore,140,9.96
8.219.113.27,2087,2087,true,SIN,Asia Pacific,Singapore,155,9.96
47.236.65.232,2083,2083,true,SIN,Asia Pacific,Singapore,125,9.96
8.219.92.89,2096,2096,true,SIN,Asia Pacific,Singapore,164,9.95
8.219.186.189,443,443,true,SIN,Asia Pacific,Singapore,112,9.95
8.219.79.74,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.95
47.236.29.235,2083,2083,true,SIN,Asia Pacific,Singapore,145,9.95
8.219.94.44,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.94
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.94
47.236.4.129,2086,2086,false,SIN,Asia Pacific,Singapore,33,9.94
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,8,9.93
47.236.187.144,2053,2053,true,SIN,Asia Pacific,Singapore,124,9.93
8.219.228.88,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.93
8.219.139.86,2083,2083,true,SIN,Asia Pacific,Singapore,84,9.93
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,9.92
8.222.145.110,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.92
8.219.134.117,2083,2083,true,SIN,Asia Pacific,Singapore,110,9.92
8.219.58.64,2053,2053,true,SIN,Asia Pacific,Singapore,119,9.92
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,82,9.92
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,26,9.91
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,124,9.91
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,71,9.91
47.236.76.199,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.91
8.222.226.15,2087,2087,true,SIN,Asia Pacific,Singapore,409,9.90
8.222.149.233,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.90
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,103,9.90
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,84,9.90
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,74,9.90
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,96,9.89
8.222.191.158,2096,2096,true,SIN,Asia Pacific,Singapore,62,9.89
8.219.171.6,8443,8443,true,SIN,Asia Pacific,Singapore,162,9.89
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.89
8.222.175.78,2096,2096,true,SIN,Asia Pacific,Singapore,1039,9.89
8.222.153.11,2086,2086,false,NRT,Asia Pacific,Tokyo,95,9.89
8.219.151.193,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.89
47.236.11.68,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.88
8.222.137.166,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.88
47.237.80.66,80,80,false,SIN,Asia Pacific,Singapore,27,9.88
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,138,9.88
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,173,9.88
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.88
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.87
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,21,9.87
8.222.153.11,2095,2095,false,NRT,Asia Pacific,Tokyo,115,9.87
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,9.87
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.87
47.245.84.155,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.87
8.219.159.232,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.86
47.245.110.13,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.86
8.222.252.123,8443,8443,true,SIN,Asia Pacific,Singapore,83,9.86
8.219.73.21,2053,2053,true,SIN,Asia Pacific,Singapore,210,9.85
47.236.39.34,8443,8443,true,SIN,Asia Pacific,Singapore,86,9.85
8.219.87.34,2096,2096,true,SIN,Asia Pacific,Singapore,163,9.85
8.219.210.93,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.85
47.236.29.235,2087,2087,true,SIN,Asia Pacific,Singapore,105,9.85
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,92,9.85
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,60,9.85
8.219.89.201,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.85
8.222.204.110,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.84
8.222.168.155,8443,8443,true,SIN,Asia Pacific,Singapore,116,9.84
8.219.178.9,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.84
47.236.97.58,2087,2087,true,SIN,Asia Pacific,Singapore,104,9.84
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.84
47.245.84.155,2096,2096,true,SIN,Asia Pacific,Singapore,92,9.83
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,575,9.83
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,118,9.83
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,44,9.83
8.222.167.8,2053,2053,true,SIN,Asia Pacific,Singapore,109,9.83
47.236.206.153,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.83
8.222.187.107,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.83
47.245.82.208,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.83
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,36,9.82
47.236.23.102,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.82
8.222.182.10,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.82
8.219.151.193,2096,2096,true,SIN,Asia Pacific,Singapore,256,9.82
47.236.163.221,2083,2083,true,SIN,Asia Pacific,Singapore,127,9.82
47.236.103.153,2096,2096,true,SIN,Asia Pacific,Singapore,178,9.81
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.81
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.81
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,102,9.81
47.236.88.134,2053,2053,true,SIN,Asia Pacific,Singapore,122,9.81
47.236.164.215,443,443,true,SIN,Asia Pacific,Singapore,126,9.81
8.222.154.227,2086,2086,false,SIN,Asia Pacific,Singapore,37,9.81
8.222.212.219,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.80
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,9.80
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,55,9.80
8.219.92.89,8443,8443,true,SIN,Asia Pacific,Singapore,8,9.80
8.219.134.63,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.79
8.222.155.242,8880,8880,false,SIN,Asia Pacific,Singapore,48,9.79
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,192,9.79
47.236.104.98,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.79
8.222.150.163,2087,2087,true,SIN,Asia Pacific,Singapore,159,9.79
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,146,9.78
8.222.140.185,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.78
47.237.22.84,2087,2087,true,SIN,Asia Pacific,Singapore,85,9.78
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,31,9.78
8.219.142.229,2096,2096,true,SIN,Asia Pacific,Singapore,222,9.78
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,75,9.78
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.78
47.245.94.144,8443,8443,true,SIN,Asia Pacific,Singapore,104,9.77
8.219.153.237,2052,2052,false,NRT,Asia Pacific,Tokyo,89,9.77
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,8,9.77
8.219.74.35,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.77
47.236.195.137,2052,2052,false,SIN,Asia Pacific,Singapore,101,9.77
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,152,9.77
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,75,9.76
47.236.92.191,2083,2083,true,SIN,Asia Pacific,Singapore,199,9.76
47.245.85.28,2096,2096,true,NRT,Asia Pacific,Tokyo,178,9.76
8.219.163.195,2053,2053,true,SIN,Asia Pacific,Singapore,94,9.76
47.236.119.253,8080,8080,false,SIN,Asia Pacific,Singapore,27,9.76
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.76
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,22,9.75
8.219.159.232,2087,2087,true,SIN,Asia Pacific,Singapore,112,9.75
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,124,9.75
47.236.169.236,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.75
47.245.82.208,2096,2096,true,SIN,Asia Pacific,Singapore,69,9.75
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.75
47.245.118.197,8443,8443,true,SIN,Asia Pacific,Singapore,108,9.75
8.219.170.232,443,443,true,SIN,Asia Pacific,Singapore,145,9.75
47.236.147.146,2083,2083,true,SIN,Asia Pacific,Singapore,121,9.75
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,117,9.75
8.219.78.222,2083,2083,true,SIN,Asia Pacific,Singapore,203,9.75
8.219.78.222,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.75
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,101,9.75
8.222.172.23,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.75
47.236.198.189,80,80,false,SIN,Asia Pacific,Singapore,7,9.75
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,43,9.74
47.236.201.98,2083,2083,true,SIN,Asia Pacific,Singapore,131,9.74
47.245.85.28,8443,8443,true,NRT,Asia Pacific,Tokyo,127,9.74
47.236.112.193,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.74
47.245.113.75,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.73
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,5,9.73
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,139,9.73
47.245.82.78,2087,2087,true,SIN,Asia Pacific,Singapore,68,9.73
8.222.211.16,2096,2096,true,SIN,Asia Pacific,Singapore,54,9.73
47.236.29.235,2082,2082,false,SIN,Asia Pacific,Singapore,20,9.72
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,17,9.72
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,148,9.72
47.236.148.174,2087,2087,true,SIN,Asia Pacific,Singapore,110,9.72
47.237.27.69,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.72
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,103,9.71
8.219.107.135,8080,8080,false,SIN,Asia Pacific,Singapore,3,9.71
8.219.113.27,2053,2053,true,SIN,Asia Pacific,Singapore,152,9.71
8.219.141.174,2082,2082,false,SIN,Asia Pacific,Singapore,31,9.71
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,106,9.70
8.222.130.156,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.70
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,14,9.70
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,9.69
47.236.79.87,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.69
8.219.247.53,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.69
47.236.173.200,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.69
8.222.129.32,2095,2095,false,SIN,Asia Pacific,Singapore,9,9.69
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,84,9.68
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,81,9.68
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,167,9.68
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,91,9.68
8.219.240.141,2096,2096,true,SIN,Asia Pacific,Singapore,117,9.68
8.219.253.185,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.68
47.236.106.234,8443,8443,true,SIN,Asia Pacific,Singapore,188,9.68
8.219.90.32,80,80,false,SIN,Asia Pacific,Singapore,31,9.67
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,9.67
8.219.217.81,8443,8443,true,SIN,Asia Pacific,Singapore,202,9.67
8.219.99.8,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.67
47.236.204.110,80,80,false,SIN,Asia Pacific,Singapore,12,9.67
8.219.142.229,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.67
47.245.111.171,2086,2086,false,SIN,Asia Pacific,Singapore,24,9.67
47.236.233.166,2052,2052,false,SIN,Asia Pacific,Singapore,29,9.67
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,113,9.66
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,103,9.66
8.219.99.8,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.66
8.219.245.232,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.66
47.237.9.59,2087,2087,true,SIN,Asia Pacific,Singapore,68,9.66
8.222.129.245,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.66
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,160,9.66
8.219.139.86,2086,2086,false,SIN,Asia Pacific,Singapore,36,9.65
8.222.169.182,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.65
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.65
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,79,9.65
8.219.202.130,8443,8443,true,SIN,Asia Pacific,Singapore,173,9.65
8.222.221.90,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.65
47.236.171.20,80,80,false,SIN,Asia Pacific,Singapore,28,9.64
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,217,9.64
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.64
47.237.73.52,2053,2053,true,NRT,Asia Pacific,Tokyo,179,9.64
8.219.107.199,2083,2083,true,SIN,Asia Pacific,Singapore,155,9.64
8.222.227.191,8080,8080,false,SIN,Asia Pacific,Singapore,39,9.64
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,9.64
47.236.65.11,2096,2096,true,SIN,Asia Pacific,Singapore,140,9.64
47.236.123.218,2053,2053,true,SIN,Asia Pacific,Singapore,123,9.63
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.63
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,169,9.63
47.236.96.141,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.63
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,65,9.62
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,155,9.62
8.219.206.53,8443,8443,true,SIN,Asia Pacific,Singapore,81,9.62
8.219.72.50,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.62
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,151,9.62
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,9.61
47.236.109.115,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.61
8.219.206.53,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.61
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,26,9.61
47.245.118.197,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.61
8.219.89.201,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.61
8.222.211.124,8443,8443,true,SIN,Asia Pacific,Singapore,79,9.61
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,11,9.61
8.222.137.166,8443,8443,true,SIN,Asia Pacific,Singapore,78,9.60
8.222.240.47,80,80,false,SIN,Asia Pacific,Singapore,8,9.60
8.218.2.181,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,9.60
8.219.112.75,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.60
8.222.182.10,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.59
8.219.154.107,2096,2096,true,SIN,Asia Pacific,Singapore,152,9.59
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,21,9.59
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,31,9.58
47.236.88.134,2087,2087,true,SIN,Asia Pacific,Singapore,135,9.58
47.236.172.41,2053,2053,true,SIN,Asia Pacific,Singapore,256,9.58
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,20,9.58
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.58
47.236.201.98,8443,8443,true,SIN,Asia Pacific,Singapore,133,9.58
47.236.171.112,80,80,false,SIN,Asia Pacific,Singapore,12,9.57
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.56
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,181,9.56
8.222.252.123,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.56
47.237.9.59,8443,8443,true,SIN,Asia Pacific,Singapore,70,9.56
47.236.7.246,2053,2053,true,SIN,Asia Pacific,Singapore,62,9.56
47.245.113.12,8443,8443,true,SIN,Asia Pacific,Singapore,48,9.55
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.55
8.222.227.191,80,80,false,SIN,Asia Pacific,Singapore,6,9.55
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,89,9.55
47.245.113.117,2086,2086,false,SIN,Asia Pacific,Singapore,307,9.55
47.245.80.142,2053,2053,true,SIN,Asia Pacific,Singapore,64,9.54
47.236.189.173,2086,2086,false,SIN,Asia Pacific,Singapore,21,9.54
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.54
8.219.84.102,2086,2086,false,SIN,Asia Pacific,Singapore,32,9.54
47.237.70.15,2053,2053,true,SIN,Asia Pacific,Singapore,128,9.53
8.222.137.178,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.53
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,9.53
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,48,9.52
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,40,9.52
47.236.172.41,2086,2086,false,SIN,Asia Pacific,Singapore,29,9.52
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,113,9.52
8.222.187.107,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.52
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.52
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,98,9.52
8.219.175.127,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.52
8.222.168.155,2096,2096,true,SIN,Asia Pacific,Singapore,107,9.51
47.245.111.171,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.51
8.219.113.27,8443,8443,true,SIN,Asia Pacific,Singapore,124,9.51
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,74,9.51
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,195,9.51
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,112,9.51
8.219.228.88,2083,2083,true,SIN,Asia Pacific,Singapore,174,9.51
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,169,9.50
8.219.90.32,2096,2096,true,SIN,Asia Pacific,Singapore,108,9.50
8.222.170.152,2052,2052,false,NRT,Asia Pacific,Tokyo,123,9.50
47.237.70.15,2096,2096,true,SIN,Asia Pacific,Singapore,74,9.50
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,103,9.50
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.50
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,100,9.49
8.219.123.244,2083,2083,true,SIN,Asia Pacific,Singapore,142,9.49
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,9.49
47.236.97.58,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.49
8.219.82.177,2096,2096,true,SIN,Asia Pacific,Singapore,53,9.49
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.49
47.236.176.144,2053,2053,true,SIN,Asia Pacific,Singapore,110,9.48
8.219.248.170,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.48
47.236.76.199,2086,2086,false,SIN,Asia Pacific,Singapore,31,9.48
8.219.78.222,8443,8443,true,SIN,Asia Pacific,Singapore,124,9.48
47.237.30.228,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.48
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,9.48
8.219.82.35,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.48
8.222.133.247,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.48
8.219.159.232,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.48
47.245.82.78,8080,8080,false,SIN,Asia Pacific,Singapore,156,9.48
8.222.160.176,2096,2096,true,SIN,Asia Pacific,Singapore,102,9.47
8.218.110.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,9.47
47.236.97.58,8443,8443,true,SIN,Asia Pacific,Singapore,177,9.46
47.236.88.85,2052,2052,false,SIN,Asia Pacific,Singapore,28,9.46
47.245.111.171,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.46
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,50,9.46
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.46
8.219.84.102,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.46
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.45
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.45
47.237.70.15,80,80,false,SIN,Asia Pacific,Singapore,25,9.45
8.219.134.117,2083,2083,true,SIN,Asia Pacific,Singapore,152,9.44
8.219.167.113,2096,2096,true,SIN,Asia Pacific,Singapore,160,9.44
8.218.8.142,2053,2053,true,HKG,Asia Pacific,Hong Kong,820,9.44
47.236.114.23,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.44
47.237.28.121,8443,8443,true,SIN,Asia Pacific,Singapore,75,9.44
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,9.44
8.219.126.240,2096,2096,true,SIN,Asia Pacific,Singapore,60,9.44
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,9.44
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,143,9.43
8.219.113.27,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.43
8.219.167.65,80,80,false,SIN,Asia Pacific,Singapore,5,9.43
47.236.161.110,2083,2083,true,SIN,Asia Pacific,Singapore,163,9.43
8.219.186.22,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.43
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,24,9.43
8.219.147.58,2053,2053,true,SIN,Asia Pacific,Singapore,128,9.43
