IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.87.167,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.57
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,80,7.57
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,130,7.56
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,7.56
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,82,7.56
47.236.106.37,2083,2083,true,SIN,Asia Pacific,Singapore,118,7.56
47.236.161.110,2083,2083,true,SIN,Asia Pacific,Singapore,110,7.55
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,142,7.55
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,214,7.55
47.236.74.20,2087,2087,true,SIN,Asia Pacific,Singapore,127,7.55
47.237.73.230,2095,2095,false,SIN,Asia Pacific,Singapore,41,7.55
47.245.86.18,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.55
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,64,7.55
8.219.210.93,8080,8080,false,SIN,Asia Pacific,Singapore,20,7.54
47.245.89.102,2087,2087,true,SIN,Asia Pacific,Singapore,14,7.54
47.236.103.153,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.54
47.236.39.34,80,80,false,SIN,Asia Pacific,Singapore,32,7.54
47.236.90.62,2053,2053,true,SIN,Asia Pacific,Singapore,81,7.54
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,78,7.54
47.236.15.73,2086,2086,false,SIN,Asia Pacific,Singapore,29,7.54
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,7.54
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,7.54
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,7.53
47.236.15.73,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.53
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,82,7.53
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,222,7.53
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,7.53
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,7.53
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,59,7.52
47.237.22.45,8080,8080,false,SIN,Asia Pacific,Singapore,37,7.52
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,78,7.52
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.52
8.222.224.163,2053,2053,true,SIN,Asia Pacific,Singapore,62,7.52
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,57,7.51
8.219.173.233,2053,2053,true,SIN,Asia Pacific,Singapore,112,7.51
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,164,7.51
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,9,7.51
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,54,7.51
8.219.196.117,2053,2053,true,SIN,Asia Pacific,Singapore,100,7.51
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,7.50
47.245.80.142,8443,8443,true,SIN,Asia Pacific,Singapore,96,7.50
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,162,7.50
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.50
47.237.22.45,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.50
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.50
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.50
47.236.175.189,2053,2053,true,SIN,Asia Pacific,Singapore,96,7.49
8.219.184.92,2082,2082,false,SIN,Asia Pacific,Singapore,112,7.49
8.219.6.157,80,80,false,SIN,Asia Pacific,Singapore,8,7.49
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,366,7.49
8.217.248.220,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,7.49
47.237.30.228,80,80,false,SIN,Asia Pacific,Singapore,54,7.48
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,74,7.48
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,159,7.48
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.48
47.236.96.141,2096,2096,true,SIN,Asia Pacific,Singapore,83,7.48
47.236.78.57,2096,2096,true,SIN,Asia Pacific,Singapore,110,7.47
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,7.47
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,12,7.47
8.222.210.182,80,80,false,SIN,Asia Pacific,Singapore,24,7.47
47.236.97.58,2083,2083,true,SIN,Asia Pacific,Singapore,156,7.47
47.74.43.95,80,80,false,NRT,Asia Pacific,Tokyo,89,7.47
47.245.82.208,2082,2082,false,SIN,Asia Pacific,Singapore,23,7.46
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,4,7.46
47.236.88.85,2083,2083,true,SIN,Asia Pacific,Singapore,100,7.46
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,200,7.46
47.245.110.13,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.46
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,7.46
8.219.167.113,8880,8880,false,SIN,Asia Pacific,Singapore,40,7.46
47.237.30.228,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.45
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.45
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,163,7.45
47.245.110.13,2095,2095,false,SIN,Asia Pacific,Singapore,2,7.45
47.245.82.78,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.44
8.219.249.38,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.44
47.236.156.14,8080,8080,false,SIN,Asia Pacific,Singapore,39,7.44
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.43
8.219.196.24,2095,2095,false,SIN,Asia Pacific,Singapore,9,7.43
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,96,7.43
8.219.134.63,80,80,false,SIN,Asia Pacific,Singapore,5,7.43
47.236.103.153,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.43
47.236.17.165,8880,8880,false,SIN,Asia Pacific,Singapore,26,7.43
8.219.213.84,2087,2087,true,SIN,Asia Pacific,Singapore,205,7.43
8.222.212.219,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.43
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,23,7.42
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,7.42
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,7.42
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,143,7.42
47.237.70.15,8080,8080,false,SIN,Asia Pacific,Singapore,18,7.42
8.219.213.112,443,443,true,SIN,Asia Pacific,Singapore,295,7.42
47.236.99.131,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.41
8.222.229.22,8443,8443,true,SIN,Asia Pacific,Singapore,68,7.41
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,24,7.41
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,48,7.41
47.236.15.73,2087,2087,true,SIN,Asia Pacific,Singapore,94,7.41
8.219.220.122,2087,2087,true,SIN,Asia Pacific,Singapore,156,7.41
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,7.40
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,4,7.40
47.236.29.235,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.40
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,100,7.40
47.237.30.228,2096,2096,true,SIN,Asia Pacific,Singapore,44,7.39
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,7.39
8.219.107.135,2087,2087,true,SIN,Asia Pacific,Singapore,173,7.39
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,160,7.39
47.245.113.75,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.39
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,34,7.38
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,147,7.38
47.245.90.176,8880,8880,false,SIN,Asia Pacific,Singapore,38,7.38
8.219.253.114,2053,2053,true,SIN,Asia Pacific,Singapore,101,7.38
47.236.23.135,8443,8443,true,SIN,Asia Pacific,Singapore,97,7.38
8.219.73.188,8080,8080,false,SIN,Asia Pacific,Singapore,28,7.38
47.236.166.184,2087,2087,true,SIN,Asia Pacific,Singapore,142,7.38
8.222.252.123,80,80,false,SIN,Asia Pacific,Singapore,15,7.38
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,142,7.38
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.38
8.210.146.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,244,7.37
8.219.60.130,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.36
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,180,7.36
47.236.20.114,2096,2096,true,SIN,Asia Pacific,Singapore,157,7.36
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,3,7.36
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,363,7.36
8.222.226.15,2096,2096,true,SIN,Asia Pacific,Singapore,147,7.36
8.219.238.145,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.36
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.36
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.36
47.245.118.197,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.35
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,38,7.35
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,7.35
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,132,7.34
47.245.113.12,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.34
8.222.229.102,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.34
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,100,7.34
47.236.97.254,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.34
8.219.200.145,443,443,true,SIN,Asia Pacific,Singapore,93,7.34
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,14,7.34
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,141,7.34
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,164,7.34
8.219.175.127,80,80,false,SIN,Asia Pacific,Singapore,9,7.34
47.245.113.75,2096,2096,true,SIN,Asia Pacific,Singapore,92,7.34
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,37,7.33
47.236.202.221,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.33
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,125,7.33
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,33,7.33
8.219.210.93,8443,8443,true,SIN,Asia Pacific,Singapore,148,7.33
8.219.228.193,80,80,false,SIN,Asia Pacific,Singapore,26,7.33
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,7.32
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,156,7.32
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,72,7.32
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.32
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,7.32
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,175,7.31
8.219.55.31,8880,8880,false,NRT,Asia Pacific,Tokyo,70,7.31
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,182,7.31
8.210.151.69,2087,2087,true,HKG,Asia Pacific,Hong Kong,106,7.31
47.237.23.162,2053,2053,true,SIN,Asia Pacific,Singapore,46,7.31
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,58,7.30
47.236.23.102,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.30
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,13,7.29
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,17,7.29
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,89,7.29
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,7.29
8.219.190.62,443,443,true,SIN,Asia Pacific,Singapore,233,7.28
47.236.204.152,2087,2087,true,SIN,Asia Pacific,Singapore,158,7.28
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,7.28
8.219.242.131,2083,2083,true,SIN,Asia Pacific,Singapore,121,7.28
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,110,7.28
8.218.127.249,2083,2083,true,HKG,Asia Pacific,Hong Kong,446,7.28
47.237.70.15,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.28
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,808,7.28
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,234,7.28
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,75,7.28
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.28
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,7.27
47.236.20.114,2082,2082,false,SIN,Asia Pacific,Singapore,61,7.27
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,536,7.27
8.219.222.98,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.27
47.245.85.28,2095,2095,false,NRT,Asia Pacific,Tokyo,83,7.27
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.26
8.218.201.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,253,7.26
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,7.26
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,108,7.26
47.236.249.41,8880,8880,false,SIN,Asia Pacific,Singapore,24,7.26
8.219.242.131,2096,2096,true,SIN,Asia Pacific,Singapore,143,7.26
47.245.110.13,2052,2052,false,SIN,Asia Pacific,Singapore,3,7.26
47.245.82.78,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.26
8.219.228.193,2095,2095,false,SIN,Asia Pacific,Singapore,11,7.25
8.222.224.162,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.25
8.219.220.122,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.25
8.222.248.188,2082,2082,false,SIN,Asia Pacific,Singapore,21,7.25
8.219.247.53,2087,2087,true,SIN,Asia Pacific,Singapore,127,7.25
47.245.82.78,80,80,false,SIN,Asia Pacific,Singapore,6,7.25
8.222.255.15,8443,8443,true,SIN,Asia Pacific,Singapore,65,7.25
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,51,7.25
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,7.25
8.222.224.162,8443,8443,true,SIN,Asia Pacific,Singapore,38,7.25
8.222.210.182,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.25
8.219.249.148,2087,2087,true,SIN,Asia Pacific,Singapore,102,7.24
8.219.228.186,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.24
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,5,7.24
47.245.93.74,2086,2086,false,SIN,Asia Pacific,Singapore,6,7.24
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,146,7.24
47.237.30.228,80,80,false,SIN,Asia Pacific,Singapore,12,7.24
8.219.104.242,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.24
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.24
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,11,7.23
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,7.23
47.237.23.162,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.23
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.23
47.236.88.181,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.23
8.222.149.233,8443,8443,true,SIN,Asia Pacific,Singapore,142,7.23
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.23
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.23
47.237.70.15,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.23
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,88,7.23
47.236.88.181,2086,2086,false,SIN,Asia Pacific,Singapore,27,7.22
47.245.118.197,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.22
47.236.201.98,2096,2096,true,SIN,Asia Pacific,Singapore,119,7.22
8.222.212.219,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.22
47.91.16.214,2053,2053,true,NRT,Asia Pacific,Tokyo,71,7.22
47.236.150.109,2082,2082,false,SIN,Asia Pacific,Singapore,20,7.22
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,412,7.21
47.245.85.28,2082,2082,false,NRT,Asia Pacific,Tokyo,74,7.21
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,302,7.21
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,56,7.21
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,72,7.21
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,255,7.20
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,30,7.20
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,101,7.20
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,7.20
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.20
8.219.228.30,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.20
8.219.113.27,2082,2082,false,SIN,Asia Pacific,Singapore,32,7.20
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,98,7.19
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.19
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,147,7.19
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,7.19
47.237.3.57,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.19
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,169,7.19
8.217.251.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.19
8.222.145.164,2083,2083,true,SIN,Asia Pacific,Singapore,135,7.19
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,7.18
47.245.85.28,2086,2086,false,NRT,Asia Pacific,Tokyo,78,7.18
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,7.18
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,166,7.18
8.222.221.197,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.18
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,133,7.18
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.18
47.237.22.45,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.18
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,7.18
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.18
8.219.123.244,2095,2095,false,SIN,Asia Pacific,Singapore,5,7.18
47.237.9.59,2052,2052,false,SIN,Asia Pacific,Singapore,21,7.18
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.17
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.17
47.245.110.13,2083,2083,true,SIN,Asia Pacific,Singapore,36,7.17
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,119,7.17
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,23,7.17
8.219.178.225,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.17
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,107,7.17
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,7.16
8.222.130.137,8443,8443,true,SIN,Asia Pacific,Singapore,75,7.16
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,7,7.16
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,113,7.15
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,440,7.15
47.245.102.156,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.15
47.236.106.234,2086,2086,false,SIN,Asia Pacific,Singapore,28,7.14
8.222.154.227,2096,2096,true,SIN,Asia Pacific,Singapore,70,7.14
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,420,7.14
47.236.148.174,2087,2087,true,SIN,Asia Pacific,Singapore,66,7.14
8.222.188.56,2095,2095,false,SIN,Asia Pacific,Singapore,2,7.14
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,7.14
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,4,7.14
47.236.204.152,2096,2096,true,SIN,Asia Pacific,Singapore,107,7.14
8.219.167.65,2096,2096,true,SIN,Asia Pacific,Singapore,135,7.14
47.245.110.13,2087,2087,true,SIN,Asia Pacific,Singapore,44,7.14
47.237.30.228,8880,8880,false,SIN,Asia Pacific,Singapore,21,7.14
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,99,7.13
8.219.123.244,8443,8443,true,SIN,Asia Pacific,Singapore,120,7.13
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,7.13
47.237.28.121,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.13
47.245.80.39,2096,2096,true,SIN,Asia Pacific,Singapore,9,7.13
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,185,7.12
8.210.151.69,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,7.12
8.219.206.53,2053,2053,true,SIN,Asia Pacific,Singapore,642,7.12
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,131,7.12
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,35,7.11
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,134,7.11
47.245.82.78,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.11
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.11
47.236.169.15,2087,2087,true,SIN,Asia Pacific,Singapore,168,7.10
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,112,7.10
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,7.10
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,7.10
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,7.10
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.10
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.10
47.236.39.34,8443,8443,true,SIN,Asia Pacific,Singapore,140,7.09
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,96,7.09
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.09
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,7,7.09
47.236.88.181,2086,2086,false,SIN,Asia Pacific,Singapore,32,7.09
8.222.174.108,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.09
47.237.27.71,2082,2082,false,SIN,Asia Pacific,Singapore,24,7.09
47.245.90.176,2087,2087,true,SIN,Asia Pacific,Singapore,52,7.08
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,31,7.08
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,134,7.08
47.237.23.162,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.08
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,7.08
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,7.08
47.236.173.200,2096,2096,true,SIN,Asia Pacific,Singapore,113,7.07
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,152,7.07
8.222.224.17,2082,2082,false,SIN,Asia Pacific,Singapore,50,7.07
8.219.236.8,8880,8880,false,SIN,Asia Pacific,Singapore,68,7.07
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.07
8.222.175.78,8443,8443,true,SIN,Asia Pacific,Singapore,97,7.07
8.219.242.131,2053,2053,true,SIN,Asia Pacific,Singapore,194,7.07
47.243.70.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,7.06
47.236.79.87,8880,8880,false,SIN,Asia Pacific,Singapore,55,7.05
47.236.82.218,2095,2095,false,SIN,Asia Pacific,Singapore,27,7.05
47.245.84.155,2053,2053,true,SIN,Asia Pacific,Singapore,39,7.04
8.222.211.16,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.04
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,118,7.04
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,41,7.04
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,99,7.04
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,20,7.04
47.237.73.230,2086,2086,false,SIN,Asia Pacific,Singapore,22,7.04
8.219.13.143,2087,2087,true,SIN,Asia Pacific,Singapore,92,7.04
8.222.170.152,8880,8880,false,NRT,Asia Pacific,Tokyo,105,7.03
8.219.170.58,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.03
47.245.93.74,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.03
8.219.238.145,2087,2087,true,SIN,Asia Pacific,Singapore,134,7.03
8.219.90.196,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.03
8.219.126.3,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.02
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,295,7.02
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,31,7.02
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,475,7.02
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,31,7.02
8.218.146.204,8443,8443,true,HKG,Asia Pacific,Hong Kong,52,7.02
47.237.23.162,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.02
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,7.02
8.222.224.163,2096,2096,true,SIN,Asia Pacific,Singapore,69,7.01
8.219.173.195,8080,8080,false,SIN,Asia Pacific,Singapore,30,7.01
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,4,7.01
47.245.82.78,8443,8443,true,SIN,Asia Pacific,Singapore,80,7.01
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.01
8.219.255.171,8880,8880,false,SIN,Asia Pacific,Singapore,33,7.01
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,117,7.01
47.236.192.198,8080,8080,false,SIN,Asia Pacific,Singapore,7,7.01
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,79,7.00
8.219.186.189,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.00
47.245.113.117,2083,2083,true,SIN,Asia Pacific,Singapore,41,7.00
8.222.137.178,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.00
47.237.22.45,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,47,7.00
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.00
